Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Occupation_Label,Total_Expense,Total_Potential_Savings,Effective_Income,Overspending,Predicted_Expense
17706,36,0,3,0,5312,2980,879,2188,885,831,524,1025,879,0,302,5,895,1898,146,120,146,44,248,14,0,67,,15805,1570,2793,True,14717.116846062821
48465,38,0,2,1,9693,0,1940,6198,3532,1109,1085,2885,1495,0,761,10,4908,19762,528,418,163,311,167,38,0,190,,28698,3630,24670,True,31320.72024038599
15071,49,2,1,0,4521,0,651,1849,865,397,718,1095,472,841,330,7,1098,3327,552,221,51,89,186,0,1,62,,11739,2324,4425,True,10928.189616830543
18494,45,3,0,0,5548,2551,615,2448,1347,691,888,1436,628,1019,361,8,958,958,577,118,132,249,167,24,17,57,,17532,2682,1916,True,16567.3978324395
5649,56,0,1,1,1129,592,241,784,437,250,249,294,212,0,129,6,383,1326,86,117,65,44,33,3,0,14,,4317,724,1709,True,2635.9527508602614
23710,58,0,3,0,7113,0,960,2442,1356,1177,565,1513,836,0,619,6,1485,7125,707,131,165,77,131,16,0,73,,16581,2600,8610,True,16792.2191414699
12565,29,0,1,0,3769,0,563,1520,933,379,312,942,413,0,369,5,728,3361,437,267,75,65,208,6,0,55,,9200,2226,4089,True,8275.838760153258
31962,64,3,3,1,6392,0,681,3430,1972,979,1303,2294,1393,2657,486,6,2122,10369,367,477,158,196,346,11,126,72,,21587,3506,12491,True,23082.918956504614
14017,32,4,1,1,2803,1161,299,1858,969,407,470,666,441,1239,394,7,1113,3304,518,96,64,109,127,17,24,113,,10707,2136,4417,True,10068.895619501229
32616,45,2,1,2,4892,0,1209,4357,2377,1181,825,2260,1011,2847,812,7,2467,10840,1297,274,198,227,341,49,19,77,,21771,4964,13307,True,23070.23059338411
26720,38,3,0,1,5344,0,838,3760,1706,948,738,1079,862,1461,375,5,1362,9606,274,471,272,192,84,27,54,29,,17111,2806,10968,True,18640.733075954275
114300,33,2,0,2,17145,6443,5038,16303,6312,3364,4138,6028,5691,8406,1554,18,21250,33873,3953,1687,698,773,1630,250,211,360,,80422,19124,55123,True,79249.74129229812
44655,40,1,0,1,8931,4917,1115,6690,2244,1848,1382,2480,1817,3225,944,13,6017,9057,718,592,343,195,564,89,126,271,,35593,5796,15074,True,34490.24714617334
6885,43,2,0,0,2065,1139,189,712,346,320,244,301,231,390,180,6,425,763,84,89,80,70,23,9,10,44,,6117,818,1188,True,4597.409907984736
10905,32,0,2,1,2181,1776,355,1555,711,406,491,715,449,0,223,6,712,2036,327,135,90,139,111,7,0,21,,8862,1660,2748,True,7495.929887761418
31354,54,3,1,1,6270,0,1467,4597,2374,913,627,1402,1091,2583,550,7,2212,9475,1022,445,223,44,177,37,30,94,,21874,4144,11687,True,23038.985447877323
14258,29,3,0,1,2851,0,341,2095,925,445,311,851,503,946,426,9,1299,4559,480,210,123,58,44,3,21,21,,9694,1920,5858,True,9137.965378111192
2791,21,4,3,2,418,0,120,284,161,96,56,112,97,202,39,9,264,1201,26,46,13,3,31,3,2,4,,1585,256,1465,True,286.89165707195434
88308,52,1,2,0,26492,16893,4385,11741,4784,4126,3057,4840,3883,6586,2091,11,0,-573,3471,802,443,791,899,161,62,218,,88878,13694,-573,True,92668.0237503959
53376,48,4,3,1,10675,0,2268,7635,3196,2419,2360,4063,2343,4046,1138,14,7848,13229,2046,748,590,128,834,93,49,73,,40143,9122,21077,True,39706.336912054
45512,44,4,0,1,9102,2399,1661,4978,3495,1875,1217,2059,2010,3018,762,13,6340,12930,1122,588,187,175,299,68,115,125,,32576,5358,19270,True,32657.15562666267
18455,49,1,1,2,2768,0,678,2377,1190,417,491,956,900,1473,417,7,1361,6783,199,257,45,135,79,1,50,74,,11667,1680,8144,True,11659.812571389077
42238,50,0,1,1,8447,3230,1052,5198,2268,1425,1275,2956,1432,0,981,11,5023,13966,1447,279,121,279,416,11,0,64,,28264,5234,18989,True,28876.88270866108
17076,30,3,1,0,5122,0,566,1864,975,765,412,1337,684,1094,506,6,1105,3745,204,244,83,77,283,6,43,116,,13325,2112,4850,True,12891.861603463172
35342,54,2,0,2,5301,0,1269,4226,2823,1515,737,2139,1752,3389,835,7,2520,11353,1263,343,339,162,606,26,31,169,,23986,5878,13873,True,25551.85377815447
14364,61,1,3,2,2154,2142,502,1653,949,628,552,592,622,1064,194,5,728,3306,110,85,98,33,143,15,46,25,,11052,1110,4034,True,10330.700101545306
100909,19,4,1,0,30272,13246,2356,14378,5348,2863,4912,5694,4076,5635,1369,20,10756,10756,1994,665,310,1314,532,123,164,348,,90149,10900,21512,True,90136.84100756106
8542,55,2,3,0,2562,0,209,1167,516,282,401,375,302,635,164,7,607,1922,84,129,38,109,105,9,19,36,,6613,1058,2529,True,5360.921520063283
80400,54,1,0,2,12060,12680,2215,8066,4119,3776,1660,6287,3165,7018,987,11,9396,18361,1540,683,913,98,1631,74,280,210,,62033,10858,27757,True,63221.335694968264
30948,22,1,1,1,6189,3351,1103,3956,1579,1049,1140,2029,1286,2075,521,9,3057,6664,721,339,58,312,197,50,75,40,,24278,3584,9721,True,23846.898658066708
20279,35,0,2,0,6083,0,503,2060,1506,1012,540,1372,611,0,578,8,1692,6010,153,438,95,127,260,29,0,124,,14265,2452,7702,True,13824.109400881156
34288,34,0,0,1,6857,0,972,5010,1751,1079,733,1967,1458,0,406,8,2815,14051,1106,368,296,47,246,67,0,68,,20233,4396,16866,True,21980.778399232284
53940,19,3,2,1,10788,0,1632,5497,4019,2217,2414,3547,2327,2831,1125,12,6588,17540,1552,885,179,316,947,56,29,191,,36397,8310,24128,True,37949.242012108254
89531,59,3,0,2,13429,0,3588,9775,4514,3786,3384,6026,2831,5012,2070,10,9069,35111,1451,1146,621,474,1159,36,219,480,,54415,11172,44180,True,61029.316129936255
38540,52,2,2,0,11562,0,1156,4244,2697,905,1618,1695,1473,2362,819,6,2358,10004,865,589,88,417,248,5,101,165,,28531,4956,12362,True,30086.88016516242
14711,31,3,0,1,2942,0,602,2061,1091,400,431,778,575,1148,331,9,1422,4348,449,58,62,30,90,17,43,55,,10359,1608,5770,True,9684.898661895611
31365,29,1,3,0,9409,3227,769,3870,1816,1337,1476,2219,1410,2516,396,7,2411,2914,1008,226,92,187,613,47,37,93,,28445,4606,5325,True,27545.20811838893
128333,50,1,3,0,38500,0,3658,13906,7579,5768,4785,10088,5775,11233,1340,20,25696,25696,3292,1769,893,390,2572,48,271,265,,102632,19000,51392,True,96854.94124737989
88176,24,1,1,0,26452,0,2882,9427,6912,3061,3576,6395,3309,7181,2227,11,10500,16749,1678,362,469,465,1474,160,343,241,,71422,10384,27249,True,71922.98448697454
62066,56,1,1,2,9309,0,1735,7374,3574,2039,2267,3671,2274,3113,1027,11,6947,25678,1925,665,168,466,600,81,136,119,,36383,8320,32625,True,40044.00276213864
56698,62,0,1,0,17009,8777,1446,7279,3079,1216,2696,3775,1805,0,1082,12,7000,8529,1415,912,100,686,605,0,0,180,,48164,7796,15529,True,46863.57116390417
52497,26,1,0,1,10499,5842,2581,7337,2937,1476,1648,3821,1864,3938,1478,13,6845,9071,1908,816,232,283,634,27,2,117,,43421,8038,15916,True,42247.290080656385
75807,22,1,1,1,15161,0,3008,10519,4101,3551,3549,4869,3064,7559,2048,12,9328,18375,1432,1183,710,737,945,41,192,360,,57429,11200,27703,True,58387.84563551789
20819,21,1,0,1,4163,1850,429,2123,1080,858,793,993,930,1703,484,8,1687,5409,506,280,219,55,297,3,50,138,,15406,3096,7096,True,14984.366878770143
10146,49,4,2,1,2029,966,259,1343,745,450,462,557,325,718,176,7,745,2108,194,166,35,114,50,4,23,41,,8030,1254,2853,True,7082.42204428689
31702,22,2,2,1,6340,0,1261,3195,1784,723,1319,1967,1446,1803,519,6,1932,11340,947,132,120,362,376,32,84,52,,20357,4210,13272,True,22140.988152014503
15597,61,2,0,0,4679,1293,477,2004,1124,606,517,1058,666,1040,308,8,1354,1820,462,116,135,127,180,21,33,66,,13772,2280,3174,True,12406.545669830539
12899,25,1,2,0,3869,666,455,1403,654,327,297,910,639,1052,164,5,770,2458,141,167,70,60,205,18,27,10,,10436,1396,3228,True,9396.52598851546
16860,30,1,3,1,3372,0,741,2411,949,553,533,692,680,1249,369,8,1508,5306,636,98,79,73,54,25,4,100,,11549,2138,6814,True,10960.469707010834
219082,21,2,3,2,32862,33693,5142,26109,12184,5923,10648,13713,6586,20573,5903,18,40653,45741,7709,1755,433,3161,2279,254,1022,1569,,173336,36364,86394,True,167898.24518449666
33451,28,3,0,0,10035,0,1312,4752,1788,834,1461,2529,1232,1747,862,5,1767,6895,1314,236,224,84,262,5,16,243,,26552,4768,8662,True,27542.695500166312
40073,32,4,3,0,12022,0,1390,5840,2902,882,891,2329,1652,2784,822,14,5646,8554,1192,437,184,237,545,43,40,219,,31514,5794,14200,True,30622.359975456548
11283,63,4,2,1,2256,1807,302,1353,804,298,240,713,487,763,251,7,897,2003,370,227,50,62,121,20,9,33,,9274,1784,2900,True,8248.671440516364
6863,35,3,1,0,2059,0,203,890,513,342,152,484,326,427,107,5,365,1356,261,45,83,16,139,2,5,28,,5503,1158,1721,True,4308.100246677985
15579,37,1,1,2,2336,0,324,2283,1080,614,337,741,729,1194,408,6,1017,5527,419,210,124,93,111,27,48,29,,10046,2122,6544,True,9787.413455609127
94798,18,2,0,0,28439,0,4686,10643,6308,3549,4624,4585,3243,6855,1350,13,12832,20512,1874,648,915,313,643,135,216,202,,74282,9892,33344,True,74598.45484318466
39197,18,4,3,1,7839,0,934,4094,3083,1203,1668,3118,1335,3638,998,8,3401,11282,980,676,182,311,466,39,77,125,,27910,5712,14683,True,29341.679582668305
48427,28,3,1,0,14528,0,2052,6096,3037,1206,2350,2687,1820,3778,941,10,5250,9928,1781,883,201,321,190,81,60,89,,38495,7212,15178,True,38693.850002812265
54165,46,3,1,1,10833,0,1795,6908,3897,1520,1368,2652,2229,4444,1102,14,8086,17412,1112,484,455,193,489,88,25,239,,36748,6170,25498,True,37149.816055162155
18692,46,0,1,1,3738,0,636,2274,1044,837,656,833,701,0,480,8,1574,7488,624,89,188,169,142,23,0,60,,11199,2590,9062,True,11112.395199530198
91064,41,3,0,2,13659,0,3438,13518,6729,2357,3495,5623,2838,7052,2346,14,13622,30004,721,533,309,774,799,118,45,332,,61055,7262,43626,True,63091.94529083083
18082,37,0,3,1,3616,3051,856,2189,1293,889,886,900,611,0,333,7,1401,3454,392,113,135,70,106,23,0,25,,14624,1728,4855,True,13588.623686597439
92405,47,0,3,0,27721,0,3402,11814,5501,2572,3226,5334,3156,0,2575,13,12473,27099,3232,1275,350,377,571,94,0,649,,65301,13096,39572,True,67156.67277158538
42735,55,4,1,0,12820,3286,1884,4399,3369,1583,1051,3334,2036,2629,904,12,5250,5435,1162,828,205,118,579,77,21,100,,37295,6180,10685,True,36049.24956850006
7170,22,1,3,1,1434,0,324,732,547,187,307,472,297,573,193,8,619,2098,197,38,10,49,57,9,12,51,,5066,846,2717,True,3664.0233582262736
16490,62,1,3,1,3298,0,651,2129,1211,797,365,1251,505,1645,212,9,1621,4423,444,126,60,83,171,13,19,46,,12064,1924,6044,True,11108.374030980522
7193,27,3,1,0,2158,1345,281,1049,468,260,191,421,233,589,104,9,89,89,107,112,40,14,47,7,8,19,,7099,708,178,True,5811.3832834138775
76082,23,2,0,0,22824,0,3490,10736,5081,3317,3545,5761,3677,6342,1203,10,8153,10100,2166,308,579,316,582,16,179,168,,65976,8628,18253,True,65809.53812555342
29412,21,2,1,0,8823,0,633,3770,2215,649,1432,2144,1231,2675,675,5,1472,5159,564,249,66,271,193,26,44,102,,24247,3030,6631,True,24621.976931578367
5045,21,0,3,0,1513,0,197,631,345,195,248,270,208,0,51,9,481,1384,142,96,22,70,36,4,0,12,,3658,764,1865,True,1906.4826620743324
40519,24,3,3,1,8103,4039,1444,5600,2640,1599,1060,2728,1567,2046,734,11,4812,8953,1126,363,175,171,724,39,3,116,,31560,5434,13765,True,31305.577811581305
19520,50,3,3,1,3904,3595,546,1953,1167,599,706,1384,768,1368,206,9,1915,3319,224,66,131,155,207,6,62,49,,16196,1800,5234,True,15197.800819169348
9153,26,1,0,2,1373,831,397,1097,596,256,305,653,401,775,164,7,655,2302,274,81,24,17,38,7,26,45,,6848,1024,2957,True,5598.82545373008
114843,43,2,3,1,22968,6467,3320,12044,5779,4263,4687,6666,5167,6589,1935,23,27134,34953,2173,1283,1037,605,1471,141,160,138,,79885,14016,62087,True,74656.93497528124
32688,64,4,3,1,6537,4175,1417,4065,2491,1508,1129,2288,1126,3197,420,9,2945,4329,880,210,351,305,596,22,118,45,,28353,5054,7274,True,27848.216355256587
23723,58,3,3,0,7116,0,1123,3290,1653,795,884,1527,838,2039,529,8,2084,3922,419,294,88,125,436,23,22,106,,19794,3026,6006,True,19103.827680296137
21794,38,3,0,1,4358,0,810,2703,1561,1026,794,1720,876,2071,313,5,1240,5557,464,270,231,194,259,17,47,66,,16232,3096,6797,True,16476.2885404237
8940,39,1,1,1,1788,0,394,1028,575,302,228,387,325,814,124,8,750,2970,155,153,23,58,100,8,18,16,,5965,1062,3720,True,4794.343018740791
10565,50,4,3,0,3169,0,293,1302,835,306,481,659,336,1050,284,7,791,1844,383,158,38,97,105,3,48,39,,8715,1742,2635,True,7690.339348399428
83858,50,4,3,0,25157,10863,2070,9864,5981,1776,1876,4911,3579,6442,2308,10,9024,9024,1061,1351,331,367,355,125,92,580,,74827,8524,18048,True,74481.03712573057
20534,22,4,0,1,4106,3801,760,2221,1634,854,537,891,859,1891,402,9,1890,2574,453,321,51,112,133,22,33,85,,17956,2420,4464,True,16997.828953504373
30534,38,4,2,0,9160,4595,1000,4206,2433,1281,975,1754,1112,1820,356,7,1836,1836,721,628,86,287,354,48,83,75,,28692,4564,3672,True,28243.05196245315
5845,44,2,0,1,1169,1016,191,642,380,234,149,420,277,295,117,5,342,949,189,32,49,31,124,3,10,26,,4890,928,1291,True,3410.265440862642
10451,58,0,2,1,2090,1859,249,1479,796,248,310,488,472,0,191,9,966,2263,241,163,18,66,144,9,0,44,,8182,1370,3229,True,6631.905170662483
48864,18,4,2,1,9772,6018,2351,6464,3199,1925,2387,2130,1491,2773,1247,11,5481,9101,1292,367,188,126,185,47,6,297,,39757,5016,14582,True,39733.251810777554
40583,33,0,2,1,8116,0,943,5712,2288,1839,858,3029,1935,0,540,10,4291,15319,939,568,214,86,651,42,0,129,,25260,5258,19610,True,26665.16660613073
121984,52,0,2,1,24396,0,3506,13037,6217,4940,5222,8571,4737,0,1475,21,25835,49879,1222,1543,1276,328,1344,66,0,79,,72101,11716,75714,False,71921.45788105411
87843,53,1,2,0,26353,16360,3001,10493,5334,3425,2314,5881,3594,7081,1327,13,2677,2677,1618,1508,932,333,1157,131,134,244,,85163,12114,5354,True,87776.28096008043
24943,61,4,0,1,4988,0,1054,2656,1779,1179,707,1927,1127,2424,330,7,1957,6767,362,138,98,210,342,46,93,42,,18171,2662,8724,True,18510.229448561327
43796,49,2,3,1,8759,6944,1701,4380,2457,1822,1811,2712,2156,2965,1176,11,5216,6908,332,689,209,455,157,0,19,332,,36883,4386,12124,True,35875.22322350071
23287,46,1,0,1,4657,0,516,3209,1576,667,494,1381,757,2236,365,8,1937,7426,233,349,97,81,241,32,40,97,,15858,2340,9363,True,15915.358108233595
155251,56,1,1,1,31050,0,3316,23115,9681,6474,4183,11985,6113,10393,3657,15,23915,45279,6917,1979,1885,846,2234,28,327,951,,109967,30334,69194,True,112377.3204954158
75219,64,0,0,1,15043,0,2793,9939,5519,3746,1776,3904,3696,0,933,14,10790,27865,1314,1446,985,430,327,121,0,47,,47349,9340,38655,True,49480.6225026911
34361,40,3,3,1,6872,2281,699,3623,2614,1105,1261,2472,1407,2478,911,6,2138,8633,878,592,119,88,418,65,93,228,,25723,4962,10771,True,26939.565352053036
35216,32,2,3,0,10564,0,1299,5133,2318,864,1596,2111,1656,2920,672,5,1823,6078,276,185,224,168,398,8,87,119,,29133,2930,7901,True,29864.716968331348
95304,43,4,1,2,14295,0,2426,12656,6467,2012,4084,4955,4603,7361,2583,14,13651,33855,2635,524,165,866,971,215,311,170,,61442,11714,47506,True,64860.61803316735
47696,54,4,1,1,9539,0,1225,6809,2506,1363,1383,2088,1858,2550,745,14,6739,17627,1238,189,338,117,221,83,124,64,,30066,4748,24366,True,31200.675707669627
104386,42,2,0,1,20877,9122,2648,13921,7487,4359,4850,7870,4479,6479,2182,21,20106,20106,3537,699,1075,1232,896,63,318,388,,84274,16416,40212,True,79717.39510449457
5187,19,4,0,1,1037,0,224,646,267,204,176,234,177,302,117,8,464,1799,92,51,12,44,70,4,9,24,,3384,612,2263,True,2253.995619620021
43387,29,3,1,1,8677,2837,1484,4503,2853,2024,2064,2752,1364,2694,862,12,5632,11269,1045,850,315,580,724,8,93,74,,32114,7378,16901,True,32036.720215801677
19862,36,3,1,0,5958,0,524,2064,1078,914,444,1541,882,1648,301,5,1140,4503,566,235,62,101,383,3,56,90,,15354,2992,5643,True,15271.845703703388
122278,49,4,0,1,24455,16817,2676,18179,7379,3237,5533,9035,5892,7171,3127,15,18771,18771,4357,2074,329,682,2319,14,147,606,,103501,21056,37542,True,101030.03915613267
103370,40,1,1,1,20674,8630,3444,10915,6783,2640,3106,7658,4722,6319,1198,16,17534,27275,2363,1510,300,865,1402,82,164,79,,76089,13530,44809,True,75104.07020859656
30798,22,4,1,2,4619,0,1104,4183,2284,1083,1198,2049,936,1775,396,5,1733,11165,566,590,143,252,134,30,35,27,,19627,3554,12898,True,21698.19310965722
102483,42,4,0,2,15372,0,3873,11596,5128,2104,4195,7367,3518,9679,1188,23,23927,38458,1646,1420,476,925,824,174,118,218,,64020,11602,62385,True,61490.84340231975
124921,52,2,3,2,18738,0,2824,18557,7097,3429,3246,5404,4590,8203,1996,23,28882,50833,2210,1805,391,441,1579,87,285,214,,74084,14024,79715,False,72333.93122840716
31839,46,3,1,1,6367,6092,994,3992,2237,811,1090,2218,1199,2467,938,8,2799,3428,226,226,101,294,653,24,69,114,,28405,3414,6227,True,27611.97019643497
216749,55,1,2,1,43349,0,6576,24992,12290,6352,7417,13760,10182,15507,2714,18,39607,73605,2245,2705,1273,821,3895,85,286,325,,143139,23270,113212,True,145371.83721248864
29257,62,2,1,1,5851,5383,874,3379,1561,887,1064,1998,1370,2443,867,5,1729,3575,610,417,78,124,475,2,13,118,,25677,3674,5304,True,25404.404479216875
25269,37,2,0,0,7580,4277,1178,3076,1705,600,1015,1812,931,2178,279,9,631,631,239,299,90,193,369,31,108,39,,24631,2736,1262,True,24167.34449021196
59973,64,1,2,0,17991,10892,1851,6041,3346,1564,2018,3481,2306,3220,1647,14,5611,5611,946,958,241,284,1000,21,26,218,,54357,7388,11222,True,53672.69316407452
22604,53,1,2,0,6781,3987,884,2655,1251,932,454,1342,780,1834,547,5,1152,1152,731,366,178,131,207,2,80,46,,21447,3482,2304,True,20414.23881481313
32119,24,2,1,1,6423,0,1492,3512,2100,1575,937,1717,1492,2631,627,5,1658,9607,712,260,378,206,202,69,71,168,,22506,4132,11265,True,24072.356827503794
92642,39,4,0,1,18528,0,1866,13825,6145,1880,4605,5105,3690,6832,2510,10,9352,27650,1957,1551,268,398,1095,137,78,309,,64986,11586,37002,True,69811.49118743897
30464,35,1,0,1,6092,0,1286,3544,2002,1500,936,1734,923,2913,490,9,2941,9038,401,142,408,246,361,27,90,113,,21420,3576,11979,True,21644.725951370536
7730,38,0,1,1,1546,0,305,839,581,169,318,492,311,0,147,7,549,3019,201,123,11,91,98,7,0,20,,4708,1102,3568,True,3494.2767825870715
40247,39,1,3,0,12074,3071,1903,5985,2094,1260,1770,2430,1526,3421,649,12,4058,4058,653,351,101,456,727,12,84,81,,36183,4930,8116,True,34945.934259167436
17187,56,2,2,0,5156,0,578,1810,926,539,609,1273,547,1132,512,5,860,4099,406,92,79,98,161,16,29,136,,13082,2034,4959,True,12784.302866604035
59944,29,0,0,2,8991,0,2919,8086,3520,1670,1385,3719,2786,0,1285,11,6778,25576,1667,566,359,80,230,109,0,118,,34361,6258,32354,True,37881.74996308809
52360,28,2,0,2,7854,0,1777,5503,3273,1473,2526,2584,1660,4040,1343,10,5700,20322,503,753,380,659,640,14,56,262,,32033,6534,26022,True,34728.49249331353
97350,29,3,1,0,29205,0,2138,9788,5071,3082,2938,5092,3548,5409,1570,12,12109,29504,811,1438,645,359,1227,157,182,255,,67841,10148,41613,True,71303.51352184375
62005,43,3,1,1,12401,0,2666,8608,3417,1523,2317,2754,3049,3241,684,13,8418,21340,1178,402,286,339,662,84,142,139,,40660,6464,29758,True,42360.74980936627
71764,47,4,3,0,21529,0,1485,7330,5104,2948,1884,3308,3487,4220,1992,14,10284,18471,1742,880,238,133,924,100,13,124,,53287,8308,28755,True,53638.107332575964
17565,32,1,1,0,5269,0,860,2124,1117,396,852,1015,871,1090,306,5,965,3659,593,274,104,48,162,5,46,61,,13900,2586,4624,True,13334.880372018917
57076,25,2,0,1,11415,3634,1142,7774,4456,1829,2164,4313,2609,4183,1204,14,7996,12347,1134,1243,301,249,930,45,141,152,,44723,8390,20343,True,43974.80830202409
144887,60,0,2,1,28977,0,5960,19429,8735,3980,4868,9205,6654,0,2835,17,25128,54240,1379,871,896,380,588,88,0,319,,90643,9042,79368,True,93647.36875667788
17292,35,1,0,1,3458,2675,399,1751,1363,420,646,705,784,1383,270,5,959,3431,216,291,76,64,99,34,17,16,,13854,1626,4390,True,13214.394669105772
126594,27,4,0,0,37978,0,4443,12836,8525,3732,5742,5672,3987,9328,1694,24,31453,32652,1453,2085,245,1161,847,30,100,354,,93937,12550,64105,True,85960.14970424844
19331,25,2,1,1,3866,1958,457,2283,1111,438,486,1541,871,1284,528,5,1114,4503,245,312,106,122,225,16,31,59,,14823,2232,5617,True,14611.786261692032
15174,55,2,3,1,3034,2183,564,2180,766,711,647,1140,594,1116,437,6,1031,1796,140,100,166,36,340,29,4,25,,13372,1680,2827,True,12217.680950860175
38021,52,3,2,2,5703,5517,1397,5515,2995,1431,808,1807,1630,2364,1059,6,2410,7790,1412,684,239,235,360,14,3,265,,30226,6424,10200,True,31258.356192737152
53192,37,4,1,1,10638,9504,1172,6616,3744,1655,1834,2244,2598,2950,1084,12,6733,9149,1755,818,291,342,112,93,23,144,,44039,7156,15882,True,43371.51370230793
62215,29,2,2,1,12443,4619,1517,6730,4273,2052,2518,2769,2725,5718,1416,12,7864,15429,1234,488,331,356,810,8,204,71,,46780,7004,23293,True,47268.36724262024
13898,20,3,1,0,4169,0,575,1905,820,493,478,1071,474,971,177,7,1050,2758,516,48,45,131,147,11,46,36,,11133,1960,3808,True,10281.674039762158
42471,37,3,2,1,8494,7762,1697,4936,2758,2007,1873,1955,1357,3189,721,13,5719,5719,1363,748,252,150,267,16,19,202,,36749,6034,11438,True,35102.6976918085
17335,29,0,0,1,3467,1710,497,2579,869,860,798,1353,659,0,173,8,1510,4364,634,100,62,155,248,19,0,47,,12965,2530,5874,True,12042.91404594462
9116,41,4,0,2,1367,0,232,1266,604,257,417,640,301,663,188,6,633,3175,212,135,57,111,115,7,16,35,,5935,1376,3808,True,5282.1461765534
14270,33,4,1,0,4281,0,574,1496,820,322,443,589,693,1235,265,7,1099,3547,162,77,65,76,105,17,60,47,,10718,1218,4646,True,10168.225637053287
16452,27,2,1,1,3290,3020,594,2293,1133,654,674,707,726,1276,369,5,947,1711,507,161,165,50,146,27,10,61,,14736,2254,2658,True,13731.50883814081
45534,36,0,0,0,13660,0,1254,6472,2308,1619,936,3421,1973,0,720,10,4990,13166,711,633,460,77,840,33,0,109,,32363,5726,18156,True,33024.344407315424
75412,58,1,1,0,22623,0,3722,9023,5904,3083,1695,5593,2538,6833,1334,10,8076,13058,1590,1230,475,144,1551,67,72,272,,62348,10802,21134,True,62805.25660431768
9231,31,2,2,2,1384,743,289,982,678,237,320,618,316,840,216,6,640,2604,84,183,34,73,142,11,23,13,,6623,1126,3244,True,5587.198492881978
39756,31,3,2,1,7951,0,1613,5017,3151,1275,1249,2731,1706,3836,525,7,3179,10697,1356,410,311,232,638,38,160,48,,29054,6386,13876,True,30402.83963448267
11702,39,1,1,1,2340,0,544,1612,660,251,286,726,405,1042,260,8,974,3571,132,101,15,16,151,14,5,57,,8126,982,4545,True,7130.265814880753
49623,21,1,2,0,14887,0,2411,7437,2898,2079,1388,3790,2278,2510,1395,13,6702,8545,530,464,476,133,663,60,109,284,,41073,5438,15247,True,39680.57150677411
18228,64,2,2,1,3645,0,854,2648,1065,553,677,1176,568,1518,399,9,1690,5118,210,280,43,35,292,13,61,92,,13103,2052,6808,True,12517.274269296599
12937,51,0,0,1,2587,0,488,1886,674,509,288,814,545,0,165,5,654,4977,243,97,43,29,198,22,0,21,,7956,1306,5631,True,7510.160203845295
56879,35,4,3,1,11375,0,1494,7815,4134,2084,2521,3827,2214,3840,589,12,7320,16981,918,558,143,261,704,10,182,60,,39893,5672,24301,True,41065.74204308083
18758,51,0,2,1,3751,1388,896,2604,1101,728,621,1205,755,0,433,6,1310,5270,231,284,186,74,349,23,0,70,,13482,2434,6580,True,13018.727057552402
23299,35,2,1,2,3494,0,1148,2752,1473,995,938,1624,715,2323,640,6,1408,7190,587,192,279,192,172,10,55,188,,16102,3350,8598,True,16627.382998684006
5079,57,4,3,0,1523,723,102,540,335,123,233,257,224,260,101,6,334,653,106,44,23,33,46,6,2,6,,4421,532,987,True,3051.4067241915045
63971,48,1,2,2,9595,11871,3027,9590,4434,2583,1684,3472,2113,5023,708,14,9511,9864,2263,1248,633,179,305,65,159,195,,54100,10094,19375,True,51908.36605600413
57854,59,3,3,2,8678,0,2695,5855,3782,2871,2307,3432,1761,3945,1681,12,7410,20842,720,1066,510,400,724,66,32,420,,37007,7876,28252,True,39033.33365552811
30131,37,0,3,0,9039,3706,1010,3800,1602,1251,756,1704,963,0,558,8,2440,5737,959,108,236,164,214,35,0,162,,24389,3756,8177,True,23984.276526216177
8838,53,4,3,2,1325,0,387,1174,590,254,209,653,352,743,233,5,527,2912,157,171,15,54,189,4,6,44,,5920,1280,3439,True,5248.503670244705
78940,59,0,0,2,11841,0,3828,9879,4074,2222,2188,5078,3523,0,1136,11,8834,35166,983,727,665,135,417,135,0,311,,43769,6746,44000,False,49493.011955808775
17605,27,4,3,1,3521,0,515,2208,1009,536,397,1248,877,1089,436,7,1286,5764,255,287,146,52,94,43,32,35,,11836,1888,7050,True,11950.176357466604
20874,20,3,0,0,6262,0,712,2582,1529,794,755,1073,1028,1475,456,8,1674,4204,527,384,233,157,180,7,33,133,,16666,3308,5878,True,16191.691767876739
190725,38,2,1,1,38145,11895,4614,24673,11562,4890,8566,13879,8840,17885,3309,17,32812,42461,2662,931,359,1732,1902,429,29,301,,148258,16690,75273,True,145866.25229586384
17086,53,2,1,0,5125,3084,491,2106,1275,790,461,1331,848,1617,352,6,0,-399,312,154,135,105,272,29,6,41,,17480,2108,-399,True,16651.87751301865
54323,27,4,3,0,16297,0,2527,6976,3245,2432,2499,2671,2686,3196,1224,13,7580,10565,1050,698,391,270,622,86,110,80,,43753,6614,18145,True,42909.405509806675
47034,24,4,0,1,9406,5861,1194,4886,2442,1386,1113,2092,2305,3395,1374,13,6347,11574,662,261,353,255,521,68,141,117,,35454,4756,17921,True,35299.26277035252
